Semana,ALTO URUGUAI CATARINENSE,ALTO VALE DO ITAJAÍ,ALTO VALE DO RIO DO PEIXE,CARBONÍFERA,EXTREMO OESTE,EXTREMO SUL CATARINENSE,FOZ DO RIO ITAJAÍ,GRANDE FLORIANÓPOLIS,LAGUNA,MEIO OESTE,MÉDIO VALE DO ITAJAÍ,NORDESTE,OESTE,PLANALTO NORTE,SERRA CATARINENSE,VALE DO ITAPOCU,XANXERÊ
2019-05-26,120.5,110.41468,116.22656,88.795456,55.01302,121.81944,137.42308,80.771736,72.93056,104.697266,136.04445,131.66,72.576385,167.69415,91.903145,105.55147,115.82452
2019-06-02,0.83189654,2.266865,0.80859375,19.914772,0.5572917,19.324074,10.677885,8.507246,20.815971,0.73046875,11.980556,35.755,0.44444445,8.821143,2.7934604,24.772058,1.2247596
2019-06-09,1.7715517,0.41269842,0.6375,0.70454544,1.4192709,0.3287037,0.78846157,0.3097826,0.5520833,0.8105469,0.43055555,0.33,1.8263888,0.43617022,0.6581126,0.30147058,0.65384614
2019-06-16,1.375,0.31349206,0.5921875,0.5056818,0.9010417,0.4861111,0.26923078,0.26086956,0.41319445,1.2128906,0.11666667,0.03,1.1319444,0.26462767,0.7831126,0.11764706,0.9543269
2019-06-23,30.349138,16.281746,23.751562,15.0,35.359375,14.217592,33.048077,15.918478,13.125,22.939453,26.922222,69.87,35.413193,42.025265,15.948675,51.566177,28.978365
2019-06-30,43.092674,23.649801,32.066406,84.48864,27.044271,53.54398,26.95673,35.125,85.88715,40.368164,32.04028,26.8475,34.32639,36.26729,70.58858,35.180145,21.733173
2019-07-07,0.6875,0.6001984,0.38359374,0.76420456,0.3138021,1.1967592,0.4903846,0.39764494,0.5173611,0.8027344,0.45416668,0.59,0.3871528,8.001995,0.3865894,0.38235295,0.578125
2019-07-14,24.508621,15.053572,13.209375,16.068182,21.074219,7.164352,16.129808,19.205616,14.78125,21.091797,20.3125,20.34,21.996529,15.460772,21.65273,19.654411,11.88101
2019-07-21,1.1293104,0.734127,1.034375,4.4602275,7.575521,9.625,9.557693,2.3514493,2.2222223,1.5957031,5.563889,0.9,6.1805553,1.2353723,2.5811257,1.8970588,0.68028843
2019-07-28,12.573276,3.6984127,14.798437,12.4375,20.684896,13.916667,5.9038463,3.161232,6.5590277,10.619141,3.2527778,8.315,18.194445,11.023936,8.854304,4.772059,9.634615
2019-08-04,1.8491379,0.4484127,0.403125,2.028409,1.4817709,0.22222222,0.78846157,1.3115942,0.3159722,0.7871094,1.2055556,0.99,1.1354166,0.20478724,2.1937087,0.9191176,0.68990386
2019-08-11,0.4698276,0.8452381,0.834375,7.0397725,0.23177083,12.472222,3.5769231,1.576087,4.96875,1.4902344,3.5611112,7.29,0.45833334,11.091755,2.8874173,6.779412,0.6682692
2019-08-18,8.228448,19.069445,37.71406,6.0625,2.1484375,0.3888889,11.807693,17.43116,12.159722,12.402344,17.925,29.685,4.0104165,50.67287,13.432947,24.022058,8.314904
2019-08-25,4.297414,2.0267856,0.8140625,4.0227275,12.604167,3.0208333,1.1634616,3.2599638,0.7465278,1.4511719,2.6152778,1.015,11.19618,0.55452126,4.371275,1.0772059,1.4795673
2019-09-01,3.2974138,14.353174,16.701563,12.454545,1.265625,4.1064816,21.028847,12.248188,8.423611,5.59375,20.041666,59.365,1.9826388,34.32713,14.357615,44.330883,3.1274037
2019-09-08,4.25,5.075397,2.9390626,5.0795455,7.1145835,1.7824074,4.8461537,3.3315217,10.913195,3.8847656,5.9305553,13.635,7.5243053,9.835107,6.6812916,14.904411,5.733173
2019-09-15,35.426723,57.646824,58.845314,48.090908,27.109375,50.833332,87.20192,34.976448,25.659721,36.85547,74.96389,86.84,28.96875,87.67952,39.7053,66.07353,46.103367
2019-09-22,3.0086207,0.8888889,0.3546875,0.97159094,0.23697917,0.3148148,1.4903846,1.1847826,0.25694445,0.296875,3.5416667,11.325,0.44791666,0.64893615,2.509106,7.279412,0.6298077
2019-09-29,40.051723,5.392857,6.90625,18.982954,25.882812,38.180557,4.25,3.4528985,8.270833,18.351562,3.1472223,2.105,34.166668,14.667553,14.942881,3.3382354,27.07452
2019-10-06,0.66810346,2.3253968,1.5953125,6.78125,0.29947916,6.3009257,14.6875,2.830616,5.4461803,1.1972656,9.7097225,54.47,0.7517361,26.543219,2.0687087,25.338236,1.3978366
2019-10-13,34.474136,47.31349,62.87969,88.517044,20.484375,82.916664,38.384617,45.03442,69.47569,50.40625,38.6,74.54,18.815971,79.24202,73.39073,49.183823,12.290865
2019-10-20,29.635777,28.5625,21.210938,8.272727,21.410156,10.212963,12.644231,12.028986,7.9965277,18.03125,17.030556,11.88,28.680555,33.8996,14.79346,15.003676,28.680288
2019-10-27,61.081898,42.664684,43.719532,51.440342,55.571613,41.217594,26.8125,35.01268,32.93403,57.78125,31.8,25.9775,62.935764,39.390957,65.5447,30.139706,60.695915
2019-11-03,57.62069,50.48611,53.540627,43.340908,33.494793,43.00463,27.057692,29.110508,36.854168,60.783203,41.108334,31.4,33.229168,30.94282,56.090233,36.507355,35.901443
2019-11-10,34.670258,20.387897,41.55078,40.636364,39.130207,24.50926,76.6875,52.654892,32.131943,27.607422,40.875,55.3175,37.387154,36.23338,23.019453,54.1875,46.539665
2019-11-17,0.48706895,1.8035715,0.3,9.25,0.20572917,11.787037,19.10577,5.0199275,3.6701388,0.37695312,20.183332,10.785,0.5347222,0.70611703,1.1059602,11.183824,2.0673077
2019-11-24,66.465515,22.983135,48.157032,10.338068,56.098957,2.9305556,28.403847,10.317029,8.381945,51.85254,30.377777,51.705,73.56076,64.46809,18.030628,50.507355,71.52524
2019-12-01,40.265087,16.39881,32.647655,3.6079545,38.927082,7.766204,13.706731,12.764493,2.9913194,21.356445,17.284721,25.6375,44.213543,41.48338,4.7798014,28.904411,28.264423
2019-12-08,7.450431,9.306547,35.48281,6.380682,5.6080728,10.805555,8.730769,14.486413,6.0746527,14.258789,8.215278,10.5375,4.439236,65.40093,9.470613,13.632353,18.961538
2019-12-15,57.838364,54.819443,59.921875,61.633522,34.328125,36.75,49.5,34.204712,48.699654,44.546875,52.75,66.2475,41.838543,144.99069,52.483856,61.6875,60.471153
2019-12-22,0.54956895,0.018849207,0.4265625,0.06818182,0.1015625,0.083333336,0.375,1.8786232,0.024305556,0.15820312,0.0375,8.1225,0.029513888,0.31781915,0.18543047,0.6617647,0.15024039
2019-12-29,8.331897,17.76389,22.88125,95.267044,21.334635,64.64815,51.0,32.920288,68.49826,8.130859,23.731945,52.0,7.4756947,39.873005,27.359686,40.95956,11.222356
2020-01-05,46.49138,44.455357,54.19453,49.886364,34.30078,52.993057,46.221153,39.47192,45.03472,27.551758,42.327778,36.2775,33.734375,56.34242,39.82616,22.529411,42.66226
2020-01-12,27.726294,19.412699,17.425,12.298295,39.03255,9.886574,11.918269,7.192935,9.08507,20.192383,22.9375,16.48,27.6875,31.189495,19.64404,15.264706,18.186298
2020-01-19,5.4547415,8.289682,6.7171874,54.698864,9.256511,37.01852,25.29327,33.789856,55.48264,7.6289062,21.022223,47.1175,3.734375,5.8158245,29.864239,29.944853,2.8629808
2020-01-26,81.20474,27.666666,53.321877,33.610794,80.21615,39.14352,26.475962,20.330616,22.618055,42.36035,28.034721,42.735,83.13715,47.276596,18.127897,54.933823,103.51683
2020-02-02,26.413794,24.09623,20.99375,48.920456,11.3567705,27.407408,169.42308,111.06975,40.100693,15.737305,99.173615,267.5575,13.729167,41.966755,35.808773,212.85294,28.076923
2020-02-09,8.786638,19.126984,17.546875,17.556818,14.677083,4.212963,28.8125,20.952898,6.6614585,12.529297,23.581944,61.565,14.527778,22.240692,13.613411,31.327206,13.594952
2020-02-16,10.413794,13.207341,15.489843,2.3011363,12.510417,6.7314816,6.480769,8.615942,1.6319444,16.83789,8.908334,9.12,16.237846,17.142952,9.162251,6.2058825,12.609375
2020-02-23,125.82974,49.261906,80.90078,25.644886,34.966145,23.42361,50.740383,26.300724,18.125,90.82031,42.005554,76.515,51.260418,80.0,48.963577,76.588234,66.116585
2020-03-01,5.2198277,1.5684524,1.2179687,9.247159,1.4153646,3.0879629,35.97596,13.850543,11.423611,1.5654297,12.493055,55.0375,4.9878473,7.3510637,4.7487583,37.8125,7.0625
2020-03-08,0.5344828,0.007936508,0.1578125,0.71022725,0.14583333,0.125,0.16826923,0.058876812,0.14409722,0.20898438,0.011111111,0.075,0.0625,0.026595745,0.4668874,0.05882353,0.17427884
2020-03-15,36.23707,9.769841,19.221094,19.571022,32.619793,15.106482,15.225962,11.083333,25.526041,23.708984,16.729166,21.8275,27.975695,15.706117,11.341474,14.213235,27.640625
2020-03-22,0.5689655,0.5297619,0.0703125,2.875,0.27864584,0.097222224,4.7884617,4.1684785,0.6284722,0.28710938,6.0111113,14.67,0.12847222,0.5930851,1.821192,7.9485292,0.33894232
2020-03-29,18.368534,18.46131,23.301563,32.897728,13.199219,43.42824,15.826923,8.050725,14.184028,19.57129,12.1027775,2.9825,11.717014,13.394947,17.445364,5.1875,14.180288
2020-04-05,36.614223,11.9454365,23.623438,12.053977,38.020832,12.800926,10.802885,8.71558,9.47743,26.02832,12.894444,10.945,38.307293,13.799202,18.802153,10.900735,29.951923
2020-04-12,26.489223,11.573413,20.89922,7.034091,22.471354,4.891204,2.2692308,3.3360507,4.0694447,20.435547,5.7805557,5.0225,31.567709,19.19149,20.167633,5.3713236,26.814903
2020-04-19,4.952586,0.051587302,0.28125,0.1875,0.29947916,0.5231481,0.88461536,0.13949275,0.1388889,1.2597656,0.17777778,3.0,0.42708334,0.2912234,0.25331125,1.1544118,1.1706731
2020-04-26,7.8125,1.8799603,8.3375,5.0085225,8.5,11.759259,15.418269,8.488225,5.9027777,5.2197266,11.136111,18.9925,10.607639,4.6256647,1.4921358,14.444853,6.402644
2020-05-03,19.047413,0.58035713,6.353125,2.6761363,27.157553,4.6875,2.1923077,2.1585145,3.6111112,9.560547,0.69027776,6.1,28.559029,9.329787,6.649007,2.8051472,20.194712
2020-05-10,32.58621,5.376984,32.882812,7.1761365,25.546875,9.282408,20.538462,4.094203,3.78125,26.322266,11.088889,25.69,21.253471,34.347073,10.229304,13.9779415,37.533653
2020-05-17,75.75,7.5972223,41.946877,8.534091,72.885414,22.199074,0.46153846,1.5163044,3.0208333,54.935547,1.3111111,0.75,86.80903,33.25133,21.81043,1.0,91.80048
2020-05-24,0.875,0.23809524,0.275,0.2159091,0.9375,0.4027778,0.35576922,0.16123189,0.22916667,0.7675781,0.25555557,0.265,0.7013889,0.031914894,1.8385762,0.15441176,0.4591346
2020-05-31,46.956898,20.195436,31.7,37.573864,52.177082,38.789352,70.04327,52.3279,25.659721,28.513672,48.92361,46.2325,46.913193,70.59708,41.245445,51.14706,37.753605
2020-06-07,148.34483,67.21032,125.492966,33.53693,87.14713,16.606482,50.783653,29.856884,38.875,109.50586,65.25833,41.26,141.0677,88.97872,54.057117,40.07353,133.16827
2020-06-14,0.9375,1.1140873,1.0617187,1.34375,4.3945312,0.25462964,6.9711537,6.057971,0.3090278,0.7470703,4.6597223,16.135,0.3559028,1.7047873,1.4768212,4.8235292,0.60697114
2020-06-21,25.952587,17.964285,43.030468,16.755682,11.675781,10.349537,8.548077,10.458333,15.02257,25.24414,12.8527775,32.23,19.230904,48.27992,24.901075,16.955883,28.326923
2020-06-28,36.900864,18.193453,20.965626,47.579544,30.93099,82.83796,15.721154,23.531702,28.447916,30.082031,19.475,13.6675,36.95139,14.441489,39.001656,22.102942,39.875
2020-07-05,66.57543,25.949406,27.691406,105.36648,52.395832,186.38426,19.10577,39.801632,65.32118,48.217773,24.98889,13.3625,62.734375,14.823803,92.911835,19.375,65.50721
2020-07-12,33.786636,29.443453,35.466408,24.144886,10.2005205,27.652779,27.591347,24.66576,20.590279,40.046875,30.94861,25.5375,21.45139,18.646942,33.314983,34.944855,15.299279
2020-07-19,6.87931,0.9047619,0.9078125,0.62215906,9.09375,0.6574074,0.17307693,0.33695653,1.6961806,2.3330078,0.5875,0.1175,10.302083,0.5226064,1.0041391,0.28308824,7.7572117
2020-07-26,37.290947,15.431547,20.760157,25.053978,21.432291,33.148148,24.975962,13.82337,22.74132,44.345703,23.751389,35.5125,26.944445,13.253989,33.02525,32.694855,30.33173
2020-08-02,0.0,0.6805556,0.51171875,0.42329547,0.016927084,0.7222222,0.115384616,0.33333334,0.25694445,0.24121094,0.2125,0.1175,0.0017361111,0.35638297,0.37748346,0.10294118,0.03966346
2020-08-09,73.98492,76.04365,66.197655,79.72727,99.64323,71.05093,47.01923,78.55616,86.125,83.83301,76.45556,45.1475,85.5191,57.061836,83.93129,63.963234,99.71154
2020-08-16,36.0,27.277779,28.753906,9.619318,30.367188,0.5671296,22.889423,27.291666,18.07639,37.37207,27.208334,50.2525,39.137154,23.99867,18.931292,32.9375,50.45553
2020-08-23,0.060344826,0.5257937,0.0609375,0.17613636,0.0,0.6712963,0.50961536,0.27445653,0.1701389,0.12109375,0.39722222,0.235,0.0,0.35039893,0.18956953,0.33088234,0.0048076925
2020-08-30,0.114224136,9.356151,2.703125,19.894886,0.015625,12.958333,7.048077,14.802536,19.319445,1.1308594,11.222222,17.88,0.020833334,2.4800532,7.0951986,11.941176,0.050480768
2020-09-06,21.931034,22.809525,14.871875,89.857956,14.395833,73.46759,17.865385,65.69203,106.52431,29.326172,18.172222,6.05,26.35764,1.4760638,70.67881,6.7132354,9.182693
2020-09-13,6.0689654,8.960318,7.4671874,13.056818,5.9427085,12.902778,6.951923,13.452899,16.559029,8.863281,10.5222225,2.46,7.90625,4.7672873,14.312914,6.227941,5.0600963
2020-09-20,0.0,0.23809524,0.1640625,0.3125,0.37239584,0.06481481,0.27884614,0.092391305,0.2673611,0.08984375,0.06666667,1.69,0.038194444,0.24734043,0.272351,0.7205882,0.1298077
2020-09-27,28.215517,51.50099,40.03594,40.315342,13.7161455,61.675926,19.173077,35.094204,36.45139,33.328125,36.140278,23.4525,24.98611,22.224733,46.203228,20.5,24.890625
2020-10-04,7.12069,12.113095,8.167188,15.681818,27.197916,7.3194447,16.75,23.876812,21.989584,6.2070312,16.777779,48.29,18.149305,19.966755,10.1399,26.970589,18.966347
2020-10-11,2.2198277,0.36607143,1.5984375,0.9488636,19.44401,0.17592593,0.71634614,0.73097825,0.4392361,3.5966797,0.37083334,4.0375,8.413195,1.9022607,0.5889901,2.0625,6.3185096
2020-10-18,0.9784483,5.9781747,0.175,13.528409,3.0859375,3.6342592,8.961538,26.375,17.82639,0.20117188,9.738889,10.73,2.5277777,1.3523936,9.409768,8.191176,1.6754807
2020-10-25,9.609914,14.605159,3.4679687,11.315341,4.1393228,11.233796,22.673077,27.807066,15.338542,7.524414,19.672222,28.735,6.6493053,8.75,19.125,17.665442,6.4194713
2020-11-01,1.9267242,16.811508,2.0515625,28.676136,0.072916664,14.893518,6.1826925,14.641304,29.01736,0.7890625,15.422222,6.175,0.5208333,4.449468,13.510761,6.0661764,0.53365386
2020-11-08,30.435345,41.20139,42.64922,41.951706,29.078125,13.0,44.39904,68.320656,58.083332,38.765625,40.968056,37.145,30.496529,22.511303,23.983858,33.419117,40.15745
2020-11-15,15.640086,48.552578,26.571875,45.90057,10.792969,45.79398,52.307693,39.278984,46.564236,24.420898,51.11111,54.05,15.598958,17.704123,28.686258,59.242645,21.223558
2020-11-22,7.0689654,30.373016,15.98125,42.46875,9.160156,22.92824,24.653847,23.572464,40.435764,16.125,40.134724,33.89,16.489584,8.381649,19.77235,26.441177,20.388222
2020-11-29,79.605606,57.83631,40.865623,30.286932,93.54818,21.430555,47.201923,76.80616,39.9375,56.783203,64.880554,37.155,109.75694,37.565823,45.221855,42.268383,95.905045
2020-12-06,3.088362,15.017858,21.517187,44.18182,0.7786458,43.789352,35.625,33.991848,29.26389,11.146484,22.338888,32.0875,2.4878473,9.52859,21.153559,24.893383,2.4627404
2020-12-13,5.3836207,80.93849,24.003124,43.607956,9.545573,51.416668,66.88461,87.085144,39.140625,10.532227,86.30139,69.27,7.467014,37.92021,28.743792,64.97059,18.423077
2020-12-20,10.6875,4.0396824,10.824219,9.278409,22.40625,1.6550926,8.620193,9.894928,10.105903,15.595703,4.4083333,14.79,21.260416,4.90891,8.987583,8.911765,26.600962
2020-12-27,48.64871,23.607143,28.782812,25.568182,19.128906,15.261574,34.427883,38.634056,27.53993,49.61914,42.494446,70.775,29.350695,20.84508,34.581955,45.441177,30.942308
2021-01-03,32.60129,43.728176,23.03125,43.329544,37.479168,21.773148,59.923077,38.936596,35.23611,37.063477,38.36111,68.48,26.342014,26.561834,42.159355,60.35294,34.460335
2021-01-10,40.22198,11.355159,16.723438,27.18466,17.88151,14.037037,41.408653,33.40308,27.394096,42.737305,20.875,72.5875,28.42014,7.649601,24.600166,47.433823,37.0012
2021-01-17,73.98707,129.87004,83.385155,78.30398,35.26302,35.99537,138.38942,120.683876,95.302086,82.7832,159.36945,175.36,46.668404,86.2367,105.840645,172.73161,62.1238
2021-01-24,82.37931,84.46429,55.965626,80.16761,132.61589,66.5625,50.745193,127.06159,104.80382,68.08496,79.69028,57.72,105.80035,30.632315,91.24669,40.367645,110.83173
2021-01-31,12.702586,26.35119,11.80625,33.97443,16.395834,31.842592,29.913462,26.076992,16.569445,13.782227,33.6,22.2075,13.197917,6.8171544,28.759933,24.308823,10.365385
2021-02-07,22.711206,9.777778,7.4015627,5.653409,1.7291666,5.4791665,20.524038,20.981884,15.012153,30.039062,28.765278,35.275,4.3680553,7.84242,8.945778,31.88603,5.4278846
2021-02-14,6.331897,17.734127,14.0234375,19.397728,2.5260417,15.912037,16.384615,46.282608,17.42361,12.052734,17.158333,33.43,6.4409723,17.696808,11.237583,29.411764,6.21875
2021-02-21,5.452586,20.271826,13.0875,41.909092,2.2916667,16.0625,58.41827,56.144928,37.03472,10.579102,44.0375,82.805,2.4756944,13.980718,20.600166,55.066177,4.8930287
2021-02-28,57.853447,48.704365,42.36875,70.86364,21.617188,52.912037,93.81731,123.06703,85.25347,56.214844,85.81111,116.79,32.663193,48.175533,58.24669,95.40441,38.33654
2021-03-07,0.0625,12.839286,0.6578125,15.78125,0.0,9.675926,19.73077,37.386776,12.394097,0.20605469,16.393055,18.6925,0.0,4.666888,5.826159,15.044118,0.08052885
2021-03-14,10.765086,20.635912,9.99375,21.167614,11.621094,12.333333,43.908653,16.152174,17.07986,13.272461,47.827778,45.25,7.9913197,9.235373,14.323261,40.794117,8.097356
2021-03-21,23.657328,100.70338,58.371876,39.93182,23.420572,41.49074,59.64423,45.65942,34.689236,49.719727,58.50139,40.4475,8.340278,36.011303,55.6577,65.775734,15.96875
2021-03-28,16.383621,11.649801,6.578906,23.417614,5.768229,20.664352,7.0625,16.336956,26.779514,10.34375,10.438889,24.4775,20.621529,7.286569,16.947433,13.595589,28.32452
2021-04-04,0.0,7.1706347,0.1359375,5.1420455,0.0,0.33564815,26.153847,25.520834,9.449653,0.0234375,13.845834,42.18,0.0,2.3164895,4.382036,25.827206,0.0048076925
2021-04-11,1.8232758,0.82738096,1.3023437,2.4886363,13.6744795,2.5138888,0.5769231,0.6585145,1.6440972,1.2460938,0.8388889,3.09,4.9027777,1.4847075,2.370447,2.0367646,2.7932692
2021-04-18,0.112068966,14.126985,0.23125,47.38068,0.0052083335,24.953703,28.10577,42.893116,59.125,0.4140625,16.325,34.05,0.0069444445,2.6742022,23.669703,23.735294,0.014423077
2021-04-25,0.073275864,0.5248016,0.1421875,1.5198864,0.03515625,0.6736111,0.65865386,1.1222826,1.59375,0.1171875,0.5694444,3.1675,0.0052083335,0.67021275,0.77235097,1.3308823,0.049278848
2021-05-02,21.336206,41.87401,20.910938,52.971592,14.9505205,44.671295,22.91827,42.3279,54.262154,24.938477,33.669445,22.0925,13.107639,14.016623,43.906044,24.625,16.542067
2021-05-09,16.480604,33.00794,20.696875,18.65341,4.6809897,6.9166665,37.173077,25.067028,17.921875,16.87207,44.380554,32.88,12.475695,24.026596,16.344786,44.09559,17.348558
2021-05-16,29.064655,28.162699,20.251562,16.886364,27.34375,37.898148,6.701923,19.547102,16.10764,27.523438,18.544445,2.69,16.902779,12.19016,27.42053,9.198529,25.850962
2021-05-23,16.390087,29.77877,21.823437,46.852272,5.4895835,63.25463,19.802885,32.365036,32.53125,32.819336,24.784721,2.7675,3.7951388,4.318484,42.16556,10.341911,5.9603367
2021-05-30,13.956897,4.2123017,9.525782,3.8125,5.8333335,0.8472222,0.4278846,1.0978261,2.828125,11.175781,1.3472222,1.9275,7.5989585,2.569149,4.441639,0.7242647,8.856971
2021-06-06,49.609913,65.92659,37.060158,76.806816,29.289062,74.24769,83.79327,122.070656,111.55903,48.338867,67.031944,54.325,32.116318,23.294548,65.95116,48.106617,38.08053
2021-06-13,10.728448,11.734127,6.2617188,7.5625,9.4088545,0.4675926,8.019231,11.548007,13.46875,4.84375,11.223611,12.6575,7.0677085,9.594415,9.971854,8.316176,13.104568
2021-06-20,14.7327585,7.7956347,7.415625,10.113636,8.307292,10.138889,11.163462,8.836957,12.451389,9.5546875,7.9027777,10.62,10.857639,5.4069147,13.052153,10.669118,15.415865
2021-06-27,41.89871,60.128967,40.992188,48.247158,11.5755205,17.79861,31.29327,60.250904,74.864586,37.26758,50.358334,15.485,26.722221,34.414894,34.79801,29.191177,43.096153
2021-07-04,0.060344826,2.4563491,0.228125,1.375,0.0,0.8796296,5.451923,7.860507,3.625,0.23242188,4.616667,3.475,0.0,0.2699468,1.4114238,3.0441177,0.0024038462
2021-07-11,20.07974,9.501985,15.049219,11.25,24.179688,7.787037,8.149038,10.125906,14.088542,20.686523,9.044444,14.3425,23.564236,9.706117,14.71399,13.356618,27.211538
2021-07-18,0.004310345,0.30059522,0.05859375,0.48579547,0.095052086,0.46064815,0.028846154,0.089673914,0.44270834,0.0390625,0.15833333,0.0125,0.053819444,0.19547872,0.18667218,0.113970585,0.009615385
2021-07-25,25.793104,14.328373,18.516407,22.332386,14.942708,22.409721,12.201923,10.3125,12.362847,22.835938,12.395833,11.125,18.128471,11.580452,26.51283,13.808824,24.570913
2021-08-01,0.0,4.633929,0.06796875,3.5625,0.0,1.5902778,3.375,10.259964,5.0104165,0.078125,5.4180555,2.355,0.0,0.52393615,2.6668046,2.1544118,0.0
2021-08-08,19.465517,19.482143,17.895313,19.732954,10.1015625,12.194445,19.201923,25.628624,26.96875,16.873047,24.677778,39.07,16.09375,23.110373,17.525661,33.191177,20.009615
2021-08-15,0.0,0.5,0.3625,8.363636,0.083333336,12.532408,0.59615386,1.6105072,4.2465277,0.01171875,0.425,4.765,0.0,1.5252659,2.0596027,1.882353,0.0048076925
2021-08-22,10.418103,4.1468253,4.78125,14.460227,14.484375,24.652779,5.7788463,5.20471,9.631945,7.888672,4.2527776,6.125,12.461805,5.493351,21.408113,5.6102943,12.716346
2021-08-29,0.0,3.9960318,0.1921875,1.5142045,0.049479168,0.2175926,4.4134617,9.592391,3.8159723,0.07421875,5.727778,4.795,0.0034722222,1.1276596,1.3605132,3.7058823,0.0048076925
2021-09-05,26.625,25.787699,22.96875,55.909092,12.9140625,76.53241,15.173077,38.400364,47.194443,28.339844,23.475,9.68,17.243055,13.069149,41.43046,9.875,25.319712
2021-09-12,109.909485,91.28472,101.98906,88.767044,103.01693,58.969906,54.71154,68.63859,80.0625,146.375,77.291664,61.985,98.864586,87.87633,118.13783,62.819855,114.001205
2021-09-19,7.6077585,22.420635,15.932813,26.068182,8.104167,26.226852,11.048077,14.336957,29.32986,6.6621094,15.036111,6.97,7.5868053,11.363032,29.0149,9.507353,9.086538
2021-09-26,31.051723,57.724205,51.96406,72.369316,28.463541,46.564816,54.048077,54.114132,52.6875,47.95508,87.91944,47.505,30.399305,36.921543,56.521523,31.441177,43.608173
2021-10-03,67.82974,42.32639,35.997658,33.903408,31.39974,23.19213,20.524038,30.748188,30.328125,42.770508,23.0875,25.7525,45.626736,38.591755,40.535183,21.522058,50.378605
2021-10-10,97.6875,60.287697,65.640625,38.860794,125.6875,33.671295,42.379807,65.19293,35.921875,73.99805,56.491665,39.0375,103.125,53.20412,43.749584,46.04044,101.10096
2021-10-17,7.2198277,18.55853,17.020313,4.002841,15.8046875,4.1597223,14.576923,18.55616,7.1440973,13.233398,15.909722,15.8275,10.628472,17.12101,7.7789736,12.264706,25.070913
2021-10-24,2.762931,12.003968,1.7203125,7.056818,11.989583,0.9814815,31.625,30.233696,11.923611,2.5507812,20.311111,18.98,3.1215277,2.719415,4.8799667,17.125,3.6995192
2021-10-31,18.038794,42.878967,23.459375,29.602272,13.5182295,28.76389,16.432692,24.70471,24.96875,18.392578,27.497223,64.9,16.069445,29.340425,28.974339,42.27941,23.192308
2021-11-07,0.82758623,20.182539,5.2726564,10.269886,19.455729,2.1504629,20.923077,13.507246,12.505208,1.6591797,21.290277,18.1575,5.2291665,14.932846,8.264072,21.242647,5.7608175
2021-11-14,43.978447,42.62599,47.95625,48.647728,26.548178,41.467594,37.85096,63.536232,53.616318,57.493164,39.04028,26.4775,27.96007,30.710106,56.094784,34.213234,37.14303
2021-11-21,25.831896,23.247025,15.245313,26.167614,34.546875,32.0,33.091347,27.644022,26.95139,18.992188,21.57361,18.635,24.260416,9.924202,25.292633,18.286764,27.055288
2021-11-28,1.0258621,3.2728174,2.7390625,2.403409,9.046875,1.1574074,7.6009617,5.005435,3.0416667,1.046875,4.616667,6.1075,5.5625,4.09242,2.6982615,5.0882354,6.9483175
2021-12-05,7.012931,17.595238,15.421875,26.164772,0.0625,29.574074,20.10577,21.552536,38.854168,10.359375,23.127777,40.445,1.2534722,13.25532,19.298014,34.19853,4.0408654
2021-12-12,12.700431,18.159721,7.4445314,16.582386,3.6015625,12.391204,16.182692,18.30616,14.395833,11.263672,21.220833,14.4425,4.1440973,15.202127,16.580297,14.507353,5.8509617
2021-12-19,2.2543104,18.801588,6.7773438,10.528409,5.1875,14.118055,23.903847,9.796196,9.628472,2.9707031,17.754168,21.7625,5.9253473,12.77859,22.466059,18.066177,2.671875
2021-12-26,10.314655,9.986111,5.9078126,0.80965906,16.375,0.32407406,12.3125,7.4175725,2.8940973,7.616211,14.447222,39.5775,16.887154,23.91024,1.406043,36.452206,19.252403
2022-01-02,47.594826,30.710318,17.228907,58.792614,26.641928,17.148148,55.89904,42.197464,52.94097,32.87207,28.731945,98.8075,24.10243,21.362368,32.285183,49.59559,30.389423
2022-01-09,8.63362,14.322421,13.0390625,0.85795456,8.821614,1.025463,97.59135,7.620471,1.7274306,8.211914,34.05,80.2225,9.197917,19.612368,9.753725,76.88971,10.441106
2022-01-16,14.6702585,19.624008,30.58672,26.349432,2.2760417,38.085648,6.389423,12.917572,11.532986,27.769531,18.980556,8.2825,6.498264,37.40492,32.854305,17.67647,12.686298
2022-01-23,33.1875,43.229168,48.847656,57.24432,56.43099,28.229166,44.365383,24.831522,55.779514,27.449219,38.080555,100.4075,34.37847,66.618355,31.259106,72.599266,35.215145
2022-01-30,35.34698,10.654762,43.925,11.295455,24.963541,8.543982,7.889423,15.633152,9.30382,33.16504,9.013889,26.5075,28.395834,12.339096,16.060844,10.577206,34.05529
2022-02-06,5.99569,3.205357,4.1023436,7.056818,0.65755206,2.8935184,1.8701923,5.4393115,1.9357638,5.114258,0.48194444,9.7325,1.8454862,0.71077126,3.7595198,1.9411764,9.777644
2022-02-13,4.840517,9.823413,18.959375,9.838068,0.13541667,10.710649,16.557692,18.528986,7.8559027,7.4335938,8.663889,34.2275,0.5277778,18.805185,12.844371,27.55147,2.0697114
2022-02-20,23.75,16.25397,20.346874,13.173295,60.1263,12.1875,14.649038,20.705616,16.07118,23.330078,17.936111,36.6,40.819443,22.031916,27.89528,37.441177,28.995192
