semana,ABDON BATISTA,ABELARDO LUZ,ALFREDO WAGNER,ALTO BELA VISTA,ANCHIETA,ANITÁPOLIS,ANTÔNIO CARLOS,APIÚNA,ARABUTÃ,ARAQUARI,ARARANGUÁ,ARROIO TRINTA,ARVOREDO,ASCURRA,AURORA,BALNEÁRIO BARRA DO SUL,BALNEÁRIO GAIVOTA,BALNEÁRIO PIÇARRAS,BALNEÁRIO RINCÃO,BANDEIRANTE,BARRA BONITA,BARRA VELHA,BELMONTE,BENEDITO NOVO,BIGUAÇU,BLUMENAU,BOM JARDIM DA SERRA,BOM JESUS,BOM JESUS DO OESTE,BOTUVERÁ,BRAÇO DO NORTE,BRUSQUE,CAIBI,CAMBORIÚ,CAMPO ALEGRE,CAMPO ERÊ,CAMPOS NOVOS,CANELINHA,CANOINHAS,CAPINZAL,CAPIVARI DE BAIXO,CAPÃO ALTO,CATANDUVAS,CAXAMBU DO SUL,CAÇADOR,CELSO RAMOS,CHAPECÓ,COCAL DO SUL,CONCÓRDIA,CORDILHEIRA ALTA,CORONEL FREITAS,CORONEL MARTINS,CORREIA PINTO,CORUPÁ,CRICIÚMA,CUNHA PORÃ,CUNHATAÍ,CURITIBANOS,DESCANSO,DIONÍSIO CERQUEIRA,DOUTOR PEDRINHO,ENTRE RIOS,ERVAL VELHO,FAXINAL DOS GUEDES,FLOR DO SERTÃO,FLORIANÓPOLIS,FORMOSA DO SUL,FORQUILHINHA,FRAIBURGO,GALVÃO,GAROPABA,GARUVA,GASPAR,GOVERNADOR CELSO RAMOS,GRAVATAL,GRÃO PARÁ,GUABIRUBA,GUARACIABA,GUARAMIRIM,GUARUJÁ DO SUL,GUATAMBÚ,HERVAL D'OESTE,IBICARÉ,IBIRAMA,ILHOTA,IMARUÍ,IMBITUBA,IMBUIA,INDAIAL,IOMERÊ,IPIRA,IPORÃ DO OESTE,IPUAÇU,IPUMIRIM,IRACEMINHA,IRANI,IRATI,IRINEÓPOLIS,ITAJAÍ,ITAPEMA,ITAPIRANGA,ITAPOÁ,ITUPORANGA,ITÁ,IÇARA,JABORÁ,JAGUARUNA,JARAGUÁ DO SUL,JARDINÓPOLIS,JOAÇABA,JOINVILLE,JOSÉ BOITEUX,JUPIÁ,LACERDÓPOLIS,LAGES,LAGUNA,LAJEADO GRANDE,LAURENTINO,LAURO MÜLLER,LEOBERTO LEAL,LINDÓIA DO SUL,LONTRAS,LUIZ ALVES,LUZERNA,MAFRA,MAJOR GERCINO,MARACAJÁ,MARAVILHA,MAREMA,MASSARANDUBA,MODELO,MONDAÍ,MORRO DA FUMAÇA,NAVEGANTES,NOVA ERECHIM,NOVA ITABERABA,NOVA TRENTO,NOVA VENEZA,NOVO HORIZONTE,ORLEANS,OURO,OURO VERDE,PAIAL,PALHOÇA,PALMA SOLA,PALMITOS,PAPANDUVA,PARAÍSO,PASSO DE TORRES,PASSOS MAIA,PAULO LOPES,PENHA,PERITIBA,PINHALZINHO,PIRATUBA,PLANALTO ALEGRE,POMERODE,PONTE ALTA,PONTE SERRADA,PORTO UNIÃO,POUSO REDONDO,PRESIDENTE GETÚLIO,PRESIDENTE NEREU,PRINCESA,QUILOMBO,RANCHO QUEIMADO,RIO DO OESTE,RIO DO SUL,RIO DOS CEDROS,RIO NEGRINHO,RIQUEZA,RODEIO,ROMELÂNDIA,SALETE,SALTINHO,SALTO VELOSO,SANTA HELENA,SANTA TEREZINHA,SANTA TEREZINHA DO PROGRESSO,SANTIAGO DO SUL,SANTO AMARO DA IMPERATRIZ,SAUDADES,SCHROEDER,SEARA,SERRA ALTA,SOMBRIO,SUL BRASIL,SÃO BENTO DO SUL,SÃO BERNARDINO,SÃO BONIFÁCIO,SÃO CARLOS,SÃO CRISTOVÃO DO SUL,SÃO DOMINGOS,SÃO FRANCISCO DO SUL,SÃO JOSÉ,SÃO JOSÉ DO CEDRO,SÃO JOÃO BATISTA,SÃO JOÃO DO ITAPERIÚ,SÃO JOÃO DO OESTE,SÃO LOURENÇO DO OESTE,SÃO LUDGERO,SÃO MIGUEL DA BOA VISTA,SÃO MIGUEL DO OESTE,SÃO PEDRO DE ALCÂNTARA,TAIÓ,TANGARÁ,TIGRINHOS,TIJUCAS,TIMBÓ,TREZE TÍLIAS,TROMBUDO CENTRAL,TUBARÃO,TUNÁPOLIS,UNIÃO DO OESTE,URUBICI,URUSSANGA,VARGEM BONITA,VARGEÃO,VIDAL RAMOS,VIDEIRA,XANXERÊ,XAVANTINA,XAXIM,ZORTÉA,ÁGUA DOCE,ÁGUAS DE CHAPECÓ,ÁGUAS FRIAS,ÁGUAS MORNAS
2020-07-26,0.0,-0.09,0.0,0.0,0.0,0.0,0.0,0.18,0.0,6.055150943396225,0.0,0.0,0.0,0.0,0.0,0.09178057553956834,0.0,0.9421967213114756,0.0,0.0,0.0,1.3917272727272731,0.0,0.0,0.0,19.587765957446805,0.0,0.0,0.0,0.0,0.0,0.7167924528301887,0.0,0.7829729729729727,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0484067357512958,0.0,0.5854368932038836,0.0,0.09,0.0,0.0,-0.09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.594324324324326,0.0,0.0,0.0,0.0,0.0,0.23430288461538462,0.23834302325581394,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.09,0.0,0.0,0.0,0.0,0.0,0.0,0.372566037735849,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.6282162162162157,0.8400364077669904,1.3697826086956522,-0.18000000000000002,0.0,0.0,0.0,0.0,0.0,-0.34160194174757263,0.0,0.0,121.35625000000002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12886363636363635,0.0,-0.09,0.0,-0.13158444022770402,0.0,2.2815269461077845,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.2791176470588237,0.0,0.07482404692082112,0.0,0.0,0.0,0.0,0.0,1.2345,0.0,0.0,0.0,0.0,-0.09,0.0,0.0,-0.09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.465000000000003,3.0763636363636357,0.0,0.2517567567567568,0.0,0.0,0.0,0.0,0.0,0.26239864864864865,0.0,0.0,0.0,0.0,2.643216560509554,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.03617088607594937,0.0,1.045,0.0,0.0,0.0,-0.09,0.0
2020-08-02,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.18,0.0,7.875150943396225,0.0,0.0,0.0,0.0,0.0,0.09178057553956834,0.0,0.7621967213114755,0.0,0.0,0.0,1.201727272727273,0.0,0.0,0.0,25.497765957446806,0.0,0.0,0.0,0.0,0.0,1.0867924528301887,0.0,1.1529729729729727,0.0,0.0,-0.09,0.0,0.0,0.0,0.0,0.0,-0.09,0.0,0.0,0.0,1.1384067357512957,0.0,0.5854368932038836,0.0,0.09,0.0,0.0,-0.09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.964324324324327,0.0,0.0,0.0,0.0,0.0,0.04430288461538456,0.23834302325581394,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.282566037735849,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.09,0.0,5.168216216216216,0.8400364077669904,0.36978260869565216,0.0,0.0,0.0,0.0,0.0,0.0,0.5683980582524273,0.0,0.0,122.17625000000002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.09,0.0,0.0,0.0,0.0,0.12886363636363635,0.0,0.0,0.0,3.138415559772296,0.0,2.281526946107784,-0.09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.9191176470588234,0.0,0.07482404692082112,0.0,0.0,0.0,0.0,0.0,1.3245,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.09,0.0,0.0,0.0,0.0,0.0,0.91,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.09,0.0,0.09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.465000000000003,3.626363636363636,0.0,0.1617567567567568,0.0,0.0,0.0,0.0,0.0,0.17239864864864865,0.0,0.0,0.0,0.0,1.6432165605095543,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14382911392405062,0.0,0.045,0.0,0.0,0.0,0.0,0.0
2020-08-09,0.0,0.0,0.0,0.0,-0.09,0.0,0.0,0.18,0.0,7.4251509433962255,0.0,0.0,0.0,0.0,0.0,0.001780575539568341,0.0,0.9421967213114756,0.0,0.0,0.0,1.481727272727273,0.0,0.0,-0.09,25.047765957446806,0.0,0.0,0.0,0.0,0.0,1.3567924528301887,0.0,1.0629729729729727,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.228406735751296,0.0,0.5854368932038836,0.0,0.09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.964324324324327,0.0,0.0,0.0,0.0,0.0,0.4143028846153846,0.14834302325581394,0.0,0.0,0.0,-0.09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.19256603773584902,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,4.898216216216215,0.9300364077669904,0.4597826086956522,0.09,0.0,0.0,0.0,0.0,0.0,1.2883980582524273,0.0,0.0,124.98625000000003,0.0,0.0,0.0,0.0,-0.09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12886363636363635,0.0,0.0,0.0,-0.041584440227703995,0.0,2.281526946107784,0.0,-0.09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.9191176470588234,0.0,0.07482404692082112,0.0,0.0,0.0,0.0,0.0,1.3245,0.0,0.09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.09,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.015000000000003,3.4363636363636356,0.0,0.2517567567567568,0.0,0.0,0.0,0.0,0.0,0.26239864864864865,0.0,0.0,0.0,0.0,2.0932165605095543,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14382911392405062,0.0,0.045,0.0,0.0,0.0,0.0,0.0
2020-08-16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.18,0.0,8.245150943396226,0.0,0.0,0.0,0.0,0.0,0.09178057553956834,0.0,0.9421967213114756,0.0,0.0,0.0,1.661727272727273,0.0,0.0,0.0,25.687765957446807,0.0,0.0,0.0,0.0,0.0,1.2667924528301886,0.0,1.3329729729729727,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.1384067357512957,0.0,0.4954368932038836,0.0,0.0,0.0,0.0,-0.09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.414324324324326,0.0,0.0,0.0,0.0,0.0,0.4143028846153846,0.23834302325581394,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.282566037735849,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.448216216216215,0.7500364077669903,0.4597826086956522,0.09,0.0,0.0,0.0,0.0,0.0,1.6583980582524274,0.0,0.0,131.53625000000002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12886363636363635,0.0,0.0,0.0,1.048415559772296,0.0,3.7315269461077842,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0991176470588235,0.0,0.07482404692082112,0.0,0.0,0.0,0.0,0.0,1.3245,0.0,0.0,0.0,0.0,-0.09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.925000000000003,3.716363636363636,0.0,0.2517567567567568,0.0,0.0,0.0,0.0,0.0,0.26239864864864865,0.0,0.0,0.0,0.0,2.0932165605095543,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14382911392405062,0.0,0.045,0.0,0.0,0.0,0.0,0.0
2020-08-23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.18,0.0,8.515150943396225,0.0,0.0,0.0,0.0,0.0,0.09178057553956834,0.0,0.9421967213114756,0.0,0.0,0.0,1.3917272727272731,0.0,0.0,0.0,26.497765957446806,0.0,0.0,0.0,0.0,0.0,1.3567924528301887,0.0,1.4229729729729728,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4084067357512957,0.0,0.4954368932038836,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.504324324324326,0.0,0.0,0.0,0.0,0.0,0.5943028846153846,0.23834302325581394,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.372566037735849,0.0,0.0,-0.09,0.0,0.0,0.0,0.0,0.0,0.0,4.898216216216215,0.7500364077669903,0.36978260869565216,0.09,0.0,0.0,0.0,0.0,0.0,1.9283980582524274,0.0,0.0,135.53625000000002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12886363636363635,0.0,0.0,0.0,1.048415559772296,0.0,2.7315269461077842,0.0,0.0,-0.09,0.0,0.0,0.0,0.0,0.0,0.0,3.0991176470588235,0.0,-0.015175953079178878,0.0,0.0,0.0,0.0,0.0,1.1445,-0.09,0.09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.09,0.0,0.0,0.09,0.0,0.0,0.0,0.0,0.0,0.0,-0.36,0.0,0.0,3.015000000000003,3.986363636363636,0.0,0.2517567567567568,0.0,0.0,0.0,0.0,0.0,0.26239864864864865,0.0,0.0,0.0,0.0,2.0032165605095544,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14382911392405062,0.0,0.045,0.0,0.0,0.0,0.0,0.0
2020-08-30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.18,0.0,8.155150943396226,0.0,0.0,0.0,0.0,0.0,0.09178057553956834,0.0,0.9421967213114756,0.0,0.0,0.0,1.751727272727273,0.0,0.0,0.0,26.227765957446806,0.0,0.0,0.0,0.0,0.0,1.2667924528301886,0.0,1.4229729729729728,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3184067357512956,0.0,0.4954368932038836,0.0,1.09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.234324324324326,0.0,0.0,0.0,0.0,0.0,0.5943028846153846,0.23834302325581394,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.282566037735849,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.268216216216215,0.9300364077669904,1.4597826086956522,0.09,0.0,0.0,0.0,0.0,0.0,1.9283980582524274,0.0,0.0,138.17625000000004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12886363636363635,0.0,0.0,0.0,0.138415559772296,0.0,2.461526946107784,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.8191176470588237,0.0,0.07482404692082112,0.0,0.0,0.0,0.0,0.0,1.2345,0.0,0.09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.1050000000000026,3.8063636363636357,0.0,0.2517567567567568,0.0,0.0,0.0,0.0,0.0,0.26239864864864865,0.0,0.0,0.0,0.0,1.8232165605095543,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14382911392405062,0.0,0.045,0.0,0.0,0.0,0.0,0.0
2020-09-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.18,0.0,8.055150943396225,0.0,0.0,0.0,0.0,0.0,0.09178057553956834,0.0,0.9421967213114756,0.0,0.0,0.0,1.661727272727273,0.0,0.0,-0.09,25.317765957446806,0.0,0.0,0.0,0.0,0.0,1.3567924528301887,0.0,1.4229729729729728,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.048406735751296,0.0,0.5854368932038836,0.0,0.09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.594324324324326,0.0,0.0,0.0,0.0,0.0,0.5043028846153846,0.23834302325581394,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.372566037735849,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.448216216216215,0.8400364077669904,0.4597826086956522,0.09,0.0,0.0,0.0,0.0,0.0,1.9283980582524274,0.0,0.0,136.35625000000002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12886363636363635,0.0,0.0,0.0,0.138415559772296,0.0,2.461526946107784,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.2791176470588237,0.0,0.07482404692082112,0.0,0.0,0.0,0.0,0.0,1.3245,0.0,0.09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.285000000000003,3.8063636363636357,0.0,0.2517567567567568,0.0,0.0,0.0,0.0,0.0,0.26239864864864865,0.0,0.0,0.0,0.0,2.0932165605095543,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14382911392405062,0.0,0.045,0.0,0.0,0.0,0.0,0.0
2020-09-13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.18,0.0,8.055150943396225,0.0,0.0,0.0,0.0,0.0,0.09178057553956834,0.0,0.9421967213114756,0.0,0.0,0.0,1.751727272727273,0.0,0.0,0.0,25.137765957446806,0.0,0.0,0.0,0.0,0.0,1.3567924528301887,-0.09,1.4229729729729728,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.318406735751296,0.0,0.5854368932038836,0.0,0.09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.964324324324327,-0.09,0.0,0.0,0.0,0.0,0.5943028846153846,0.23834302325581394,0.0,0.0,0.0,-0.09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.372566037735849,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.268216216216215,0.8400364077669904,0.4597826086956522,0.09,0.0,0.0,0.0,0.0,0.0,1.8383980582524273,0.0,0.0,136.71625000000003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12886363636363635,0.0,0.0,0.0,0.138415559772296,0.0,2.181526946107784,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0091176470588232,0.0,0.07482404692082112,0.0,0.0,0.0,0.0,0.0,1.3245,0.0,0.09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.195000000000003,3.896363636363636,0.0,0.1617567567567568,0.0,0.0,0.0,0.0,0.0,0.26239864864864865,0.0,0.0,0.0,0.0,1.9132165605095544,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14382911392405062,0.0,0.045,0.0,0.0,0.0,0.0,0.0
2020-09-20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.18,0.0,7.785150943396225,0.0,0.0,0.0,0.0,0.0,0.09178057553956834,0.0,0.9421967213114756,0.0,0.0,0.0,1.751727272727273,0.0,0.0,0.0,26.407765957446806,0.0,0.0,0.0,0.0,0.0,1.2667924528301886,0.0,1.4229729729729728,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1384067357512957,0.0,0.5854368932038836,0.0,0.09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.784324324324327,0.0,0.0,0.0,0.0,0.0,0.5043028846153846,0.23834302325581394,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.282566037735849,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.718216216216216,0.9300364077669904,0.4597826086956522,0.09,0.0,0.0,0.0,0.0,0.0,1.9283980582524274,0.0,0.0,135.35625000000002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12886363636363635,0.0,0.0,0.0,0.138415559772296,0.0,2.7315269461077842,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.6391176470588236,0.0,0.07482404692082112,0.0,0.0,0.0,0.0,0.0,1.2345,0.0,0.09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.285000000000003,3.8063636363636357,0.0,0.2517567567567568,0.0,0.0,0.0,0.0,0.0,0.26239864864864865,0.0,0.0,0.0,0.0,2.0932165605095543,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.053829113924050626,0.0,0.045,0.0,0.0,0.0,0.0,0.0
2020-09-27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.18,0.0,8.335150943396226,0.0,0.0,0.0,0.0,0.0,0.001780575539568341,0.0,0.9421967213114756,0.0,0.0,0.0,1.751727272727273,0.0,0.0,0.0,27.047765957446806,0.0,0.0,0.0,0.0,0.0,2.2667924528301886,0.0,1.4229729729729728,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.318406735751296,0.0,0.4954368932038836,-0.09,0.09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.324324324324326,0.0,0.0,0.0,0.0,0.0,0.5943028846153846,0.23834302325581394,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.372566037735849,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.628216216216216,0.9300364077669904,0.4597826086956522,0.09,0.0,0.0,0.0,0.0,0.0,1.9283980582524274,0.0,0.0,139.17625000000004,0.0,0.0,0.0,0.0,-0.09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12886363636363635,0.0,0.0,0.0,0.138415559772296,0.0,2.7315269461077842,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.189117647058824,-0.09,-0.015175953079178878,0.0,0.0,0.0,0.0,0.0,1.1445,0.0,0.09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.925000000000003,3.8063636363636357,0.0,0.2517567567567568,0.0,0.0,0.0,0.0,0.0,0.26239864864864865,0.0,0.0,0.0,0.0,2.0932165605095543,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.053829113924050626,0.0,-0.045,0.0,0.0,0.0,0.0,0.0
2020-10-04,0.0,0.0,0.0,0.0,0.0,0.0,-0.09,-0.18,0.0,8.155150943396226,0.0,0.0,0.0,0.0,0.0,0.09178057553956834,0.0,0.9421967213114756,0.0,0.0,0.0,1.661727272727273,0.0,0.0,0.0,27.687765957446807,0.0,0.0,0.0,0.0,0.0,2.356792452830189,0.0,1.4229729729729728,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.4084067357512957,0.0,0.5854368932038836,0.0,0.09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.964324324324327,0.0,0.0,0.0,0.0,0.0,0.5943028846153846,0.23834302325581394,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.372566037735849,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.628216216216216,0.8400364077669904,0.4597826086956522,0.09,0.0,0.0,0.0,0.0,0.0,1.9283980582524274,0.0,0.0,139.80625000000003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12886363636363635,0.0,0.0,0.0,0.138415559772296,0.0,2.7315269461077842,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.4591176470588234,1.0,0.07482404692082112,0.0,0.0,0.0,0.0,0.0,1.3245,0.0,0.09,0.0,0.0,-0.09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.285000000000003,3.986363636363636,0.0,0.1617567567567568,0.0,0.0,0.0,0.0,0.0,0.17239864864864865,0.0,0.0,0.0,0.0,2.0032165605095544,0.0,0.0,0.0,-0.09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14382911392405062,0.0,0.045,0.0,0.0,0.0,0.0,0.0
